agent,env,problem_name,ion_count,op_count,solved,duration,compile_time,actions
ppo_x50_b_fd_l4,0,qv10_0,10,47,True,179.0,1.033994197845459,8 8 9 10 8 8 10 10 8 8 11 5 10 10 7 8 8 11 5 10 10 7 8 8 4 10 8 11 11 5 2 9 5 11 11 2 3 5 11 11 4 5 5 10 2 7 11 11 5 5 10 8 7 7 9 10 8 8 11 5 10 10 7 8 7 8 11 2 3 11 4 4 5 11 11 5 5 11 1 9 8 5 7 10 7 7 7 8 7 10 10 8 2 9 5 11 11 5 5 11 4 10 2 8 9 8 7 10 10 8 2 4 9 5 4 11 11 5 4 5 11 2 9 11 5 5 7 0 9 7 8 11 5 10 7 8 7 10 10 2 8 11 3 4 4 5 11 4 4 5 10 11 5 2 10 10 7 8 8 9 5 10 10 8 8 10 8 4 10 10 7 8 8 11 5 10 10 2 8
ppo_x50_b_fd_l4,1,qv10_1,10,47,True,176.0,1.1445960998535156,8 8 10 9 8 8 10 10 8 8 11 5 10 10 8 2 9 4 5 10 10 7 8 8 10 10 8 8 1 9 5 11 4 5 10 10 8 2 9 7 8 11 4 4 4 5 11 4 11 4 5 8 7 11 2 11 10 8 6 8 10 10 8 7 8 10 10 8 2 9 8 4 4 4 11 5 4 11 11 5 2 9 5 10 8 10 10 7 8 8 10 10 2 8 9 5 10 8 11 11 2 3 4 5 11 2 9 11 2 5 3 4 10 10 8 7 7 8 11 5 10 10 8 7 7 8 1 4 11 4 5 9 11 5 5 10 8 11 11 5 5 11 11 5 2 9 8 10 10 8 8 10 10 7 8 8 10 10 8 8 11 5 7 10 2 11 11 4 5 5 11 5 10 10 8 8
ppo_x50_b_fd_l4,2,qv10_10,10,43,True,162.0,1.390587329864502,8 8 10 10 8 8 10 10 8 8 9 5 10 10 8 8 10 2 10 9 8 8 11 2 9 11 5 1 3 5 11 11 4 5 5 10 8 11 11 4 5 2 9 8 7 7 11 5 10 10 8 7 7 8 11 5 7 7 7 11 11 5 2 9 5 4 4 11 4 5 4 10 10 8 2 9 8 1 3 11 5 10 7 10 8 8 10 10 8 8 4 10 8 10 10 2 8 9 5 7 11 11 4 4 5 4 4 5 10 2 11 9 5 5 10 8 10 10 7 8 7 8 10 2 11 11 4 5 5 11 4 5 3 10 10 8 8 10 10 8 2 9 8 10 10 8 8 11 5 10 10 2 6 8 10 2 11 11 5 4 4 5
ppo_x50_b_fd_l4,3,qv10_11,10,45,True,169.0,1.0472939014434814,8 8 10 9 8 8 10 10 8 8 11 5 4 10 10 8 2 9 10 7 7 8 5 10 10 8 8 1 9 5 11 11 5 5 4 11 4 5 4 10 10 8 2 9 8 10 10 8 2 9 5 10 10 7 7 8 8 10 2 11 11 3 5 5 4 10 2 9 8 11 11 5 4 5 10 8 10 8 4 10 10 8 8 11 4 5 11 11 5 5 11 11 5 2 9 8 10 10 8 2 9 4 5 10 7 7 8 10 10 8 8 7 11 11 5 2 3 4 11 4 4 5 10 2 6 10 10 8 8 7 10 7 7 10 8 2 9 4 5 10 8 11 11 4 5 2 9 5 4 11 5 11 11 2 3 5 10 10 7 7 7 8 8 11 5 10 10 2 8
ppo_x50_b_fd_l4,4,qv10_12,10,44,True,161.0,1.2790167331695557,8 8 10 9 8 8 11 5 10 10 8 2 9 5 10 10 8 0 8 10 10 8 8 9 5 10 10 7 8 5 4 10 2 11 9 5 4 5 11 2 9 5 10 10 8 8 10 10 8 8 1 9 5 4 4 11 11 5 4 5 4 10 10 2 8 9 8 10 10 8 2 9 5 10 10 7 8 5 10 10 8 8 11 5 10 10 8 2 9 5 11 11 4 5 5 4 1 9 5 11 5 7 11 11 2 5 9 8 4 10 10 8 7 8 11 2 3 10 10 7 8 8 11 2 10 9 8 8 10 2 6 11 11 5 5 11 11 2 5 9 5 7 10 8 11 11 4 4 5 5 10 8 7 11 11 5 5 11 11 2 5
ppo_x50_b_fd_l4,5,qv10_13,10,41,True,152.0,1.2413625717163086,8 8 10 9 8 8 10 10 8 8 11 5 11 11 5 2 10 6 8 10 10 7 8 8 11 5 7 10 10 8 8 4 4 11 2 9 11 5 4 4 4 5 0 9 8 11 5 10 7 10 2 6 7 7 8 10 2 10 6 8 11 11 2 5 11 11 5 3 5 4 11 11 2 5 9 8 11 11 5 2 9 8 10 10 8 2 9 5 4 10 10 7 8 8 11 5 10 10 8 8 11 5 4 10 10 7 2 6 8 10 2 6 10 8 11 11 4 5 5 10 8 11 11 5 5 4 11 11 2 5 3 10 8 4 10 10 8 8 10 10 8 2 9 8 10 10 8 8 10 10 2 8
ppo_x50_b_fd_l4,6,qv10_14,10,44,True,163.0,1.2738029956817627,8 8 10 10 8 8 10 10 8 8 9 5 10 10 8 8 10 2 10 9 8 8 4 1 9 5 10 7 8 11 11 4 5 5 4 11 11 2 3 5 10 8 11 11 4 5 2 9 8 10 8 10 10 7 7 8 8 11 5 10 10 7 8 2 6 11 11 5 2 3 11 4 5 4 11 11 2 3 5 11 2 9 10 8 8 11 5 10 10 7 8 8 10 2 9 10 8 8 11 1 3 5 4 10 2 10 6 10 7 8 8 11 5 10 10 7 8 2 9 5 11 5 11 5 4 4 1 4 3 10 11 5 5 10 8 10 10 8 8 10 8 7 10 8 7 11 11 2 5 9 5 11 11 5 5 4 10 2 11 11 5 3 5
ppo_x50_b_fd_l4,7,qv10_15,10,44,True,162.0,1.2476680278778076,8 8 10 9 8 8 11 5 10 10 8 2 9 5 10 10 8 8 10 10 8 8 11 5 10 2 7 9 10 8 8 4 11 5 10 11 5 5 4 11 2 11 4 5 3 10 10 7 7 7 8 7 8 11 4 5 10 10 8 2 10 8 7 11 11 5 5 9 5 10 8 11 11 4 4 5 8 11 11 2 5 3 11 5 10 7 7 7 7 8 11 11 2 5 11 4 5 3 10 10 8 8 10 8 7 7 7 11 11 5 2 9 5 11 11 5 5 4 10 10 8 8 11 5 4 4 4 10 10 8 2 9 8 10 7 7 10 2 8 9 8 11 5 10 10 2 7 8 9 5 11 11 4 4 5 5 10 2 11 11 5 5
ppo_x50_b_fd_l4,8,qv10_16,10,42,True,160.0,1.250626564025879,8 8 10 9 8 8 10 10 8 8 11 5 10 10 8 7 7 2 9 10 8 8 11 4 2 11 9 5 5 11 4 4 11 5 5 0 7 10 7 7 8 9 5 10 10 7 7 8 5 10 2 11 11 5 5 9 8 4 11 11 4 4 5 5 10 8 10 2 11 4 9 5 5 10 8 10 8 4 4 10 10 8 7 8 10 7 8 10 10 8 8 4 10 2 9 8 11 11 5 4 4 4 5 7 10 8 10 8 10 7 8 11 11 4 4 4 5 4 5 7 11 2 10 10 8 8 6 11 5 11 11 5 2 9 8 11 11 5 5 11 2 6 10 10 7 7 7 8 8 10 8 7 11 11 2 5 11 11 5 5
ppo_x50_b_fd_l4,9,qv10_17,10,40,True,150.0,1.2217907905578613,8 8 10 9 8 8 10 10 8 8 11 5 10 10 7 8 8 4 11 2 4 11 4 9 4 5 8 10 2 9 8 7 10 10 2 8 9 5 10 10 7 7 8 8 11 5 4 10 10 8 8 11 5 4 4 11 4 5 10 10 2 6 8 11 4 5 11 2 11 9 5 5 0 7 7 7 9 7 10 7 8 8 10 2 9 11 5 4 5 11 5 7 10 8 11 11 2 5 9 8 11 11 5 5 1 9 5 7 7 10 8 7 7 11 11 2 5 9 5 11 5 11 11 4 5 5 4 10 10 8 2 9 8 11 5 4 10 10 7 8 8 4 10 10 8 8 10 10 2 8
