agent,env,problem_name,ion_count,op_count,solved,duration,compile_time,actions
ppo_x50_b_fd_l4_linear,0,qv6_0,6,14,True,46.0,1.1133058071136475,8 8 10 9 8 8 11 5 10 10 8 2 10 9 8 8 10 2 11 9 5 5 10 2 9 11 5 5 11 2 3 10 10 8 8 7 11 11 2 5 9 5 11 11 2 5
ppo_x50_b_fd_l4_linear,1,qv6_1,6,13,True,41.0,1.0905344486236572,8 8 10 9 8 8 11 5 10 10 8 2 9 5 10 10 8 8 4 11 2 9 5 4 10 10 8 8 10 2 7 11 11 5 5 9 5 11 11 2 5
ppo_x50_b_fd_l4_linear,2,qv6_10,6,13,True,43.0,1.0644335746765137,8 8 9 10 8 8 11 5 10 10 2 8 10 9 8 8 10 2 11 9 5 5 4 11 2 9 4 10 8 8 11 5 10 10 7 8 8 10 2 11 9 5 5
ppo_x50_b_fd_l4_linear,3,qv6_11,6,16,True,51.0,1.1731674671173096,8 8 10 9 8 8 10 2 9 11 5 5 10 8 10 10 8 8 11 2 4 11 5 3 10 10 8 8 11 5 10 10 2 7 8 9 5 11 4 5 4 10 10 2 8 9 8 10 10 2 8
ppo_x50_b_fd_l4_linear,4,qv6_12,6,14,True,46.0,1.056884765625,8 8 9 10 8 8 11 5 10 10 8 2 9 10 8 8 11 5 4 11 11 5 2 9 8 10 10 7 8 8 11 5 10 10 8 2 9 5 11 11 5 5 11 11 2 5
ppo_x50_b_fd_l4_linear,5,qv6_13,6,17,True,56.0,1.0239272117614746,8 8 9 10 8 8 11 5 11 10 7 2 8 9 5 10 10 8 8 4 11 2 9 5 4 10 10 8 8 10 8 11 4 4 5 10 10 2 7 8 11 5 10 10 8 8 9 5 11 11 5 5 11 11 2 5
ppo_x50_b_fd_l4_linear,6,qv6_14,6,15,True,47.0,1.0518224239349365,8 8 10 9 8 8 11 5 10 10 8 2 9 5 10 10 8 8 11 5 11 11 4 2 5 9 8 7 10 8 7 11 11 2 5 9 5 11 11 2 5 9 8 10 10 2 8
ppo_x50_b_fd_l4_linear,7,qv6_15,6,17,True,57.0,1.0281617641448975,8 8 10 10 8 8 10 10 8 8 9 5 11 11 5 5 10 8 11 11 4 5 2 9 8 11 10 8 8 10 10 7 8 2 9 5 11 4 5 4 10 10 2 8 9 8 11 5 4 10 10 8 8 10 10 2 8
ppo_x50_b_fd_l4_linear,8,qv6_16,6,18,True,60.0,1.0624971389770508,8 8 10 10 8 8 10 10 8 8 9 5 11 11 5 5 10 8 11 11 4 5 2 9 8 7 10 7 10 2 8 9 5 11 11 5 5 10 8 11 11 4 5 2 9 8 7 10 8 7 11 11 2 5 9 5 11 11 2 5
ppo_x50_b_fd_l4_linear,9,qv6_17,6,14,True,47.0,1.0574567317962646,8 8 10 9 8 8 10 10 8 8 11 5 11 11 5 2 10 7 8 6 11 11 5 5 11 11 2 5 10 8 7 9 8 10 10 8 2 9 5 11 11 2 5 9 11 5 5
ppo_x50_b_fd_l4_linear,10,qv6_18,6,15,True,50.0,1.071666955947876,8 8 10 9 8 8 10 10 8 8 11 5 7 11 11 2 5 9 11 5 5 10 8 0 7 9 8 11 11 5 2 9 8 10 10 2 8 9 5 11 11 4 5 5 11 2 10 10 8 8
ppo_x50_b_fd_l4_linear,11,qv6_19,6,16,True,53.0,1.1507039070129395,8 8 10 9 8 8 10 10 8 8 11 5 10 10 8 2 9 5 11 11 5 2 9 11 5 5 10 8 7 1 9 11 5 5 10 8 11 11 5 2 9 8 10 10 7 8 8 10 2 11 9 5 5
ppo_x50_b_fd_l4_linear,12,qv6_2,6,17,True,55.0,1.0276553630828857,8 8 9 10 8 8 10 10 8 8 11 5 11 11 5 5 10 8 10 10 7 2 8 9 5 11 5 11 11 4 5 2 9 8 10 8 10 10 7 8 2 9 5 11 11 4 2 3 5 11 2 10 10 8 8
ppo_x50_b_fd_l4_linear,13,qv6_20,6,12,True,38.0,1.0829029083251953,8 8 9 10 8 8 10 2 9 10 8 8 11 5 11 11 5 5 10 2 10 7 8 9 11 5 5 11 2 3 10 10 8 8 10 10 2 8
ppo_x50_b_fd_l4_linear,14,qv6_21,6,16,True,53.0,1.0516860485076904,8 8 9 10 8 8 11 5 10 10 2 8 10 10 8 8 4 11 5 3 11 5 10 10 7 8 8 10 2 9 11 5 5 10 8 11 11 5 5 10 8 4 4 10 10 8 2 9 8 10 10 2 8
ppo_x50_b_fd_l4_linear,15,qv6_22,6,18,True,59.0,1.0908479690551758,8 8 10 9 8 8 10 10 8 8 11 5 11 11 5 5 7 7 11 5 10 10 7 8 2 9 5 11 5 11 11 4 5 2 9 8 10 8 10 10 2 7 8 9 5 4 11 5 4 10 10 2 8 9 8 10 10 2 8
ppo_x50_b_fd_l4_linear,16,qv6_23,6,15,True,48.0,1.0144217014312744,8 8 10 9 8 8 10 10 8 8 11 5 10 10 2 8 9 5 11 4 11 5 5 11 2 10 9 8 7 8 11 5 10 2 10 9 8 8 10 2 11 11 5 5 11 9 5 5
ppo_x50_b_fd_l4_linear,17,qv6_24,6,18,True,59.0,1.0552914142608643,8 8 10 9 8 8 10 10 8 8 11 5 11 11 5 2 3 7 10 8 7 11 11 5 2 9 5 10 8 11 11 4 2 5 9 8 10 8 10 10 2 7 8 9 5 11 5 4 4 10 10 8 2 9 8 10 10 2 8
ppo_x50_b_fd_l4_linear,18,qv6_25,6,13,True,43.0,1.1100022792816162,8 8 10 9 8 8 10 10 8 8 11 5 11 11 2 5 9 8 4 10 10 8 7 8 4 10 8 11 11 2 5 9 5 11 11 2 5 9 8 10 10 2 8
ppo_x50_b_fd_l4_linear,19,qv6_26,6,16,True,52.0,1.0881969928741455,8 8 10 9 8 8 10 10 8 8 11 5 10 10 8 2 9 5 11 11 4 5 5 11 2 10 9 8 8 10 8 10 10 8 2 11 5 4 9 11 5 5 11 2 10 10 8 8 9 10 8 8
ppo_x50_b_fd_l4_linear,20,qv6_27,6,18,True,59.0,1.032909631729126,8 8 10 9 8 8 10 10 8 8 11 5 10 10 8 2 9 5 11 4 11 5 5 11 2 10 9 8 7 8 0 9 5 10 10 8 2 9 5 11 4 11 5 5 7 11 2 9 5 10 10 8 8 11 2 9 10 8 8
ppo_x50_b_fd_l4_linear,21,qv6_28,6,13,True,41.0,1.021357536315918,8 8 10 9 8 8 11 5 10 10 2 8 9 5 10 10 8 8 4 11 2 9 5 7 10 10 8 2 9 5 11 11 4 5 5 11 2 10 10 8 8
ppo_x50_b_fd_l4_linear,22,qv6_29,6,16,True,53.0,1.1016883850097656,8 8 9 10 8 8 10 10 8 8 11 5 10 10 2 8 9 5 11 11 4 5 5 10 7 2 9 8 10 10 2 8 4 9 5 11 11 5 5 10 2 10 7 8 6 11 11 5 5 11 11 2 5
ppo_x50_b_fd_l4_linear,23,qv6_3,6,16,True,54.0,1.170290231704712,8 8 10 9 8 8 10 10 8 8 11 5 11 11 2 5 3 10 7 8 10 10 8 2 4 3 11 5 7 11 2 11 11 5 5 9 8 10 10 7 8 8 10 2 11 11 5 5 9 5 11 11 2 5
ppo_x50_b_fd_l4_linear,24,qv6_30,6,14,True,44.0,1.0902276039123535,8 8 10 9 8 8 10 2 11 11 5 5 9 8 10 7 10 8 8 11 5 11 11 2 5 9 5 7 10 8 10 10 2 8 9 5 11 11 2 5 9 11 5 5
ppo_x50_b_fd_l4_linear,25,qv6_31,6,17,True,57.0,1.02897310256958,8 8 10 10 8 8 10 10 8 8 9 5 11 11 5 5 11 11 2 5 9 8 10 10 2 8 9 5 10 10 8 2 9 5 7 11 11 5 4 5 10 8 11 11 5 2 9 8 10 10 8 7 8 11 11 2 5
ppo_x50_b_fd_l4_linear,26,qv6_32,6,17,True,56.0,1.0033507347106934,8 8 10 10 8 8 9 10 8 8 11 5 11 11 2 3 5 10 8 10 10 7 8 2 9 5 11 5 4 10 10 8 8 11 5 11 11 4 2 5 9 8 7 10 8 7 11 11 2 5 9 5 11 11 2 5
ppo_x50_b_fd_l4_linear,27,qv6_33,6,16,True,54.0,1.1452367305755615,8 8 10 9 8 8 10 10 8 8 11 5 7 11 11 5 2 9 11 5 5 10 8 11 11 5 2 9 8 10 10 8 8 11 5 10 10 2 7 8 9 5 11 11 4 4 5 2 9 8 10 10 2 8
ppo_x50_b_fd_l4_linear,28,qv6_34,6,16,True,52.0,1.14310622215271,8 8 9 10 8 8 10 10 8 8 11 5 7 11 11 2 5 9 8 11 11 5 5 7 11 2 9 5 10 10 8 7 8 11 5 11 5 7 10 10 2 8 9 5 11 11 2 5 9 11 5 5
