agent,env,problem_name,ion_count,op_count,solved,duration,compile_time,actions
ppo_x50_b_fd_l4_noshaped,0,qv10_0,10,47,True,183.0,1.2683043479919434,8 8 9 10 8 8 10 10 8 8 11 5 10 10 7 8 8 11 5 10 10 7 8 8 4 10 8 11 11 2 5 4 11 3 5 10 10 8 8 11 4 5 11 11 4 5 5 10 2 9 7 11 5 5 10 8 7 10 8 10 10 8 2 9 10 8 7 8 11 5 4 1 3 4 11 5 10 2 9 4 4 4 10 8 7 7 8 10 7 8 10 2 9 10 8 8 4 4 11 5 11 11 5 4 5 10 7 7 7 8 11 5 10 10 7 8 5 11 2 6 11 4 11 4 4 5 5 10 8 10 7 7 8 10 8 4 11 4 4 11 2 5 9 8 11 11 5 5 7 7 0 9 8 10 8 10 10 7 7 8 2 9 5 11 4 5 11 11 2 4 5 11 5 10 10 8 8 10 10 7 7 8 8
ppo_x50_b_fd_l4_noshaped,1,qv10_1,10,47,True,185.0,1.3074145317077637,6 8 2 9 10 8 8 10 10 8 8 11 5 10 10 2 8 10 9 8 8 10 10 8 8 11 5 4 4 11 5 4 11 11 5 5 7 7 10 7 8 7 10 10 8 8 4 11 2 10 9 5 5 11 11 5 5 11 4 2 3 11 5 10 10 7 8 7 7 7 8 10 8 11 1 9 5 4 4 5 10 7 8 11 11 5 5 11 11 5 2 9 8 10 10 7 7 7 8 8 4 1 11 5 4 10 9 8 8 10 2 9 11 5 4 4 4 4 5 10 10 8 8 11 5 10 10 7 8 8 11 5 10 10 8 2 3 11 5 10 10 7 7 8 8 11 5 10 2 9 11 5 5 11 5 10 10 8 8 7 11 11 5 4 4 4 4 4 5 10 7 8 10 8 11 11 4 5 5 10 8 11 11 5 2
ppo_x50_b_fd_l4_noshaped,2,qv10_10,10,43,True,165.0,1.2533817291259766,8 8 9 10 8 8 10 10 8 8 11 5 11 11 5 5 10 7 8 10 10 7 8 8 11 5 10 10 8 2 9 10 8 8 11 4 5 10 11 4 5 4 4 5 11 11 5 2 7 7 7 10 6 8 4 4 11 5 4 10 10 8 8 10 10 8 8 10 10 7 8 8 11 2 9 10 8 4 5 11 5 11 10 2 3 5 10 8 11 11 5 4 5 11 11 5 2 10 6 8 10 7 7 10 2 8 9 5 10 10 8 8 4 4 4 11 4 4 4 5 10 7 8 4 11 11 5 2 9 8 10 10 7 7 8 8 11 5 11 2 9 4 4 5 10 10 7 8 8 11 5 10 10 2 8 10 10 8 8 9 8 10 10 2 8
ppo_x50_b_fd_l4_noshaped,3,qv10_11,10,45,True,176.0,1.3116259574890137,6 2 8 10 9 8 8 10 10 8 8 11 5 11 11 5 2 3 7 7 10 10 7 8 8 11 5 10 10 7 8 8 11 5 1 3 4 11 5 4 11 0 7 9 8 8 11 4 2 11 9 5 5 4 11 10 2 8 6 10 10 7 7 7 7 8 8 11 2 9 4 10 8 8 11 5 4 11 4 5 10 10 8 2 9 8 11 4 5 10 10 8 8 11 5 4 4 11 11 2 4 5 9 8 7 7 10 10 2 8 9 5 10 10 8 8 11 5 7 10 10 8 8 4 4 10 2 11 4 3 5 7 10 7 8 11 11 2 5 11 4 9 5 5 11 4 5 0 9 5 10 10 8 8 10 7 8 10 8 10 10 7 2 8 9 5 11 4 4 11 5 2 9 11 5 5
ppo_x50_b_fd_l4_noshaped,4,qv10_12,10,44,True,167.0,1.277719259262085,8 8 9 10 8 8 10 2 10 10 8 8 9 10 8 8 11 5 10 10 7 8 8 11 2 4 9 10 8 8 11 4 5 4 10 10 2 8 11 5 11 11 5 3 5 11 11 5 5 10 2 10 8 10 10 8 7 8 10 10 7 8 8 11 9 8 5 11 5 11 11 5 4 4 5 4 11 11 5 2 7 7 9 8 10 10 7 8 2 11 5 9 5 4 4 11 11 5 2 10 8 3 10 10 7 7 8 7 7 8 7 11 2 9 11 5 4 5 10 8 10 7 8 11 5 11 11 4 5 5 10 8 11 11 5 5 7 11 5 4 10 10 2 8 9 10 8 8 10 8 10 10 2 8 6 4 4 11 11 5 5 4 4 11 11 5 2
ppo_x50_b_fd_l4_noshaped,5,qv10_13,10,41,True,159.0,1.3494932651519775,6 2 8 9 10 8 8 10 10 8 8 11 5 11 11 5 5 10 7 8 10 10 7 8 8 10 11 5 2 9 4 10 8 8 10 10 8 8 4 4 1 11 3 4 4 5 11 11 5 2 9 8 10 10 8 2 9 5 10 10 7 7 8 8 11 5 4 1 11 4 4 5 7 11 5 9 10 8 8 10 10 8 8 11 5 10 10 7 8 8 10 7 8 4 4 10 2 11 9 5 5 10 8 11 11 5 5 11 11 5 2 9 8 11 11 5 5 7 7 10 8 10 10 2 8 11 3 5 10 7 7 10 8 8 4 4 11 4 4 5 11 4 5 10 10 8 8 10 7 10 7 8 8 10 2 9 11 5 5
ppo_x50_b_fd_l4_noshaped,6,qv10_14,10,44,True,171.0,1.322190523147583,6 8 2 10 10 8 8 10 9 8 8 10 2 9 10 8 8 11 4 5 11 2 10 7 10 7 7 8 8 9 5 4 11 4 5 11 4 11 5 5 10 8 11 4 11 5 2 7 9 8 7 10 10 7 8 8 10 10 8 8 11 2 4 9 5 4 4 11 11 5 2 9 8 10 7 10 7 8 7 8 11 4 5 4 10 2 11 9 5 5 4 10 2 10 10 8 8 10 7 9 8 8 11 4 1 3 4 4 4 5 11 4 2 9 10 8 7 8 11 5 11 5 10 10 8 0 6 7 8 10 10 7 8 8 11 2 9 10 8 4 5 11 2 9 5 10 10 8 8 4 4 11 5 11 11 5 5 10 2 9 11 5 5 4 10 10 8 7 7 7 8
ppo_x50_b_fd_l4_noshaped,7,qv10_15,10,44,True,165.0,1.2278666496276855,8 8 9 10 8 8 10 2 9 10 8 8 10 10 8 8 11 5 7 10 10 8 8 4 4 11 5 7 11 2 11 9 5 5 11 2 3 11 11 5 5 7 7 0 9 5 10 10 7 7 8 8 10 10 2 8 11 5 9 11 5 4 5 10 7 8 7 11 11 5 5 11 5 4 11 4 5 10 10 2 8 9 8 7 7 10 7 8 11 11 5 5 11 11 5 5 10 2 9 4 5 7 7 11 5 11 11 5 4 5 11 2 9 10 8 8 10 7 7 7 7 8 1 9 11 5 5 10 8 10 11 4 2 5 3 11 11 4 5 5 10 8 11 11 2 5 9 8 10 10 8 7 7 8 10 10 7 8 8 10 2 9 11 5 5
ppo_x50_b_fd_l4_noshaped,8,qv10_16,10,42,True,168.0,1.1960055828094482,6 8 2 9 10 8 8 10 10 8 8 11 5 10 10 2 8 9 10 8 8 10 10 8 8 11 1 4 3 5 11 4 4 11 5 5 7 7 10 11 5 2 9 5 11 11 2 5 10 7 8 10 10 8 6 7 8 10 2 9 10 8 8 4 4 11 5 10 10 8 8 11 5 11 11 5 4 4 5 10 7 8 4 4 11 11 5 2 7 10 7 6 7 8 10 7 10 8 8 11 4 1 3 4 5 11 2 9 7 8 11 11 5 5 7 7 10 10 8 7 8 11 4 5 11 4 5 10 10 8 2 9 8 11 5 7 10 10 8 8 4 4 4 11 1 3 5 11 11 5 5 11 2 10 10 8 8 10 10 7 8 8 11 5 10 10 8 8
ppo_x50_b_fd_l4_noshaped,9,qv10_17,10,40,True,158.0,1.1643908023834229,6 8 2 9 10 8 8 10 10 8 8 11 5 10 10 7 8 8 11 4 4 4 2 9 11 5 5 11 2 10 10 8 8 7 11 5 10 9 8 8 10 2 10 10 6 7 8 8 11 2 7 9 11 5 5 11 2 9 10 8 8 1 3 4 4 4 11 5 0 9 10 8 8 11 10 8 2 9 8 11 11 4 4 5 4 5 0 6 10 7 8 7 7 10 8 10 10 2 8 3 4 11 5 10 2 9 11 5 5 4 11 11 5 5 10 11 5 5 0 9 5 10 10 8 7 7 7 7 8 10 8 11 2 9 11 5 4 5 10 7 7 8 11 11 4 5 5 10 8 11 11 5 4 5 10 10 2 8
