agent,env,problem_name,ion_count,op_count,solved,duration,compile_time,actions
ppo_q50_s3_b_fd_l4,0,qv10_0,10,47,True,182.75,1.5028772354125977,3 5 2 9 9 5 5 10 2 7 7 11 11 4 5 5 9 7 7 8 11 11 4 4 5 7 8 11 2 9 11 5 5 0 7 11 2 9 5 9 10 8 7 8 11 5 10 7 0 7 7 6 8 11 11 5 7 1 2 9 8 1 9 9 3 4 5 2 9 5 0 10 2 9 9 8 7 8 11 4 4 5 10 10 7 8 7 8 7 11 2 11 3 11 1 2 3 5 7 10 6 8 11 11 4 1 5 4 5 9 7 7 7 8 11 11 2 1 2 9 8 7 9 9 8 8 4 10 8 4 10 7 10 8 2 6 7 11 11 2 1 2 9 8 9 8 11 4 5 7 7 11 11 2 5 7 11 5 4 11 3 10 2 2 9 7 8 9 7 8 11 4 4 3 5 10 10 7 0 8 7 8 4 0 7 7 7 7 11 11 2 5 9 9 5 5 10 2 7 7 11 11 5 5 7 11 11 2 5
ppo_q50_s3_b_fd_l4,1,qv10_1,10,47,True,184.5,1.506582260131836,5 5 9 9 5 5 10 2 7 1 9 9 5 7 8 11 11 5 5 7 7 11 9 4 5 5 7 7 7 11 11 4 4 5 7 8 7 11 2 11 2 4 10 7 9 8 8 11 4 0 2 9 9 6 8 8 11 1 1 4 5 10 2 9 9 5 5 10 10 7 7 8 6 8 1 9 4 4 5 10 7 7 11 2 1 3 5 7 7 11 1 2 9 3 9 7 8 4 4 5 10 2 3 10 10 7 8 8 4 4 10 2 10 7 9 8 8 7 1 1 11 5 7 11 2 3 9 9 5 7 7 8 11 2 11 4 4 5 10 10 2 2 9 7 8 4 4 10 10 6 8 8 11 2 9 4 10 8 8 11 2 6 11 11 2 2 3 11 5 9 7 11 5 5 9 7 11 2 2 4 3 4 10 10 8 7 7 6 8 11 4 4 5 10 10 0 2 2 6 9 7 8 11 4 4 5 10 10 7 7 2 8 11 2 9 9 5 7 8
ppo_q50_s3_b_fd_l4,2,qv10_10,10,43,True,171.25,1.3704121112823486,5 5 9 7 11 3 5 2 7 11 9 5 5 10 2 9 7 11 4 2 2 9 9 5 5 7 7 11 11 4 5 0 8 9 8 11 4 10 7 8 8 11 4 5 10 10 8 8 4 4 10 10 8 2 9 7 8 4 11 2 1 3 3 9 4 5 0 7 9 7 11 4 5 5 10 7 8 11 2 11 9 4 5 7 8 11 1 2 4 0 9 8 4 3 10 10 2 8 4 10 7 7 6 10 8 8 4 4 10 2 7 1 3 7 11 5 7 11 11 5 2 9 5 7 11 3 3 5 10 0 7 11 2 2 9 5 9 5 10 10 8 7 7 6 8 11 4 10 2 2 9 8 4 10 9 8 8 1 1 4 4 11 5 11 5 3 10 10 2 8 4 10 10 8 2 9 8 4 10 7 6 8 11 11 2 2 9 5 3 10 10 2 2
ppo_q50_s3_b_fd_l4,3,qv10_11,10,45,True,175.75,1.4146900177001953,3 5 2 9 9 5 5 10 2 9 7 11 4 5 5 9 7 7 8 11 11 4 4 4 8 8 11 2 6 11 11 5 5 4 10 0 0 2 6 9 8 4 10 10 8 2 1 9 5 4 11 9 4 5 5 7 0 9 8 4 10 7 8 7 11 4 5 10 10 7 7 7 8 2 10 2 9 3 11 5 5 7 11 5 0 9 9 5 4 4 5 10 7 7 7 8 4 10 2 10 8 7 11 11 2 4 5 10 8 4 0 9 6 8 11 11 5 5 7 11 11 4 3 5 5 7 10 7 8 11 11 2 5 10 8 11 2 4 4 9 10 8 7 8 9 8 1 1 3 4 10 10 2 2 9 5 9 10 7 8 8 11 4 5 10 10 8 0 8 6 11 11 2 2 4 11 5 9 9 5 5 10 10 7 8 8 11 11 4 4 4 5 5
ppo_q50_s3_b_fd_l4,4,qv10_12,10,44,True,165.0,1.4079666137695312,5 5 9 9 5 5 10 2 7 7 11 11 4 5 5 10 2 9 9 5 7 7 8 4 4 10 2 10 7 9 8 1 2 9 8 7 11 11 5 3 5 7 11 2 11 9 5 5 7 11 9 5 5 10 0 8 4 10 7 7 8 10 2 9 7 8 11 1 3 11 4 4 4 5 5 10 7 8 11 2 1 9 9 5 7 8 9 8 4 10 10 8 2 4 0 9 5 9 5 10 10 7 0 8 1 2 9 5 9 4 5 4 3 4 10 10 2 7 7 8 11 2 4 3 10 10 7 7 8 7 8 1 4 4 10 2 9 9 8 4 5 4 10 2 10 10 8 2 11 5 9 7 11 4 5 5 9 5 10 7 7 7 8 6 11 11 2 5 11 11 4 5 5 7 7 11 1 2 9 9 5 7 8 4 4 10 10 8 8
ppo_q50_s3_b_fd_l4,5,qv10_13,10,41,True,156.5,2.104607343673706,5 5 9 9 3 5 2 9 7 11 4 5 7 8 11 11 5 5 7 7 11 11 5 5 7 7 11 2 11 2 4 10 9 7 8 8 11 4 5 10 10 7 8 8 1 9 4 5 10 7 8 9 4 10 8 8 11 1 5 7 11 11 2 2 3 7 11 4 5 3 10 10 8 8 11 4 5 10 10 2 2 9 8 11 5 7 6 11 11 5 2 0 9 8 11 9 5 5 0 10 2 9 6 9 4 5 0 7 6 8 11 1 4 5 10 10 8 7 8 9 4 5 4 10 10 2 7 1 2 9 4 5 3 9 10 0 2 2 9 7 6 4 10 8 8 4 10 2 10 2 7 11 9 5 3 4 5 7 7 11 11 5 2 9 5 7 7 11 11 4 5 5 10 7 8 11 11 2 5
ppo_q50_s3_b_fd_l4,6,qv10_14,10,44,True,169.0,1.4604172706604004,5 5 9 7 11 5 5 10 2 9 7 11 3 5 5 10 2 10 2 9 3 7 11 4 5 5 9 10 2 7 8 11 2 9 4 10 8 7 7 8 11 1 4 4 5 9 7 11 3 5 5 7 7 7 11 2 4 4 10 9 7 8 7 7 7 7 7 8 4 10 2 10 2 7 11 9 3 5 5 10 2 10 7 8 11 11 4 4 5 5 10 7 8 11 2 11 9 5 4 5 7 7 11 11 4 1 5 7 2 6 11 2 9 9 8 7 8 4 10 2 6 4 10 10 7 8 8 9 8 11 11 2 2 11 2 9 9 8 8 11 1 2 9 9 5 9 7 7 7 7 8 2 9 11 4 5 5 7 11 11 5 2 7 11 2 3 3 10 10 8 8 4 4 10 10 7 2 7 8 11 2 9 4 5 10 10 8 8 10 2 7 7 11 11 5 2
ppo_q50_s3_b_fd_l4,7,qv10_15,10,44,True,167.75,1.1637377738952637,5 5 9 7 11 5 5 10 2 9 9 3 4 5 7 8 7 7 11 2 4 4 10 2 9 7 11 3 4 5 5 7 7 11 11 5 5 7 10 7 8 7 11 11 4 5 7 8 11 2 11 2 9 4 10 7 8 6 8 11 11 2 1 2 9 5 10 7 8 9 9 8 4 4 5 10 2 10 10 7 7 8 8 1 11 5 1 4 3 9 4 5 0 9 8 11 9 5 5 10 2 3 10 10 2 8 4 10 10 7 8 7 8 11 2 9 9 8 8 4 4 11 2 11 4 4 5 4 4 4 4 4 10 10 2 2 9 7 8 4 11 4 5 4 10 10 8 8 4 10 10 2 8 9 10 7 8 6 8 11 4 4 5 10 10 7 8 2 11 2 9 6 4 4 5 7 7 11 11 2 4 5 11 2 9 9 5 7 8 7 6 11 11 4 4 2 5
ppo_q50_s3_b_fd_l4,8,qv10_16,10,42,True,164.5,1.3301925659179688,5 5 9 7 11 5 5 7 11 9 5 5 7 9 11 4 5 7 8 11 2 9 11 5 5 0 0 9 7 8 11 4 5 10 8 4 10 7 6 10 2 7 2 9 7 8 11 11 2 2 9 8 11 3 5 7 11 11 5 2 7 11 4 3 5 10 10 2 2 3 10 8 4 10 6 8 4 4 10 10 7 2 7 7 8 11 2 4 9 4 3 4 3 5 0 10 7 7 10 8 8 4 11 5 7 11 11 5 5 10 7 8 11 11 2 2 9 5 7 11 3 7 11 4 5 0 8 9 4 5 10 10 7 8 8 4 4 10 10 2 7 7 8 11 2 9 9 5 7 8 11 2 1 9 9 5 7 8 4 10 2 6 7 11 11 5 4 5 7 7 11 11 4 2 5 7 11 5 3 10 10 8 8 11 11 2 2
ppo_q50_s3_b_fd_l4,9,qv10_17,10,40,True,156.75,1.2075631618499756,5 5 9 9 5 5 10 7 2 7 11 11 3 5 5 10 0 2 7 9 6 8 11 11 2 2 11 3 7 11 4 5 5 7 7 11 11 5 5 10 7 8 11 11 2 5 9 7 8 4 10 6 9 8 8 11 4 4 5 10 0 7 7 8 11 9 5 4 5 10 0 7 6 8 11 1 4 5 10 10 2 2 7 6 4 10 8 6 11 11 2 5 10 2 9 9 5 5 7 7 11 1 4 5 9 9 5 5 0 0 10 7 8 4 10 9 8 7 8 7 11 2 11 9 5 1 2 9 5 9 7 11 5 5 0 9 7 6 7 7 7 8 11 2 4 11 4 11 2 2 11 9 5 3 5 10 10 7 8 8 4 4 10 10 2 8 11 2 9 9 8 8 4 10 9 8 8
