agent,env,problem_name,ion_count,op_count,solved,duration,compile_time,actions
ppo_x50_b_fd_l4_same_gamma,0,qv10_0,10,47,True,195.0,1.6768684387207031,8 8 9 10 8 8 10 10 8 8 11 5 10 10 7 8 8 11 5 10 10 7 8 8 11 5 10 10 2 8 3 4 4 11 4 5 10 10 7 8 8 11 4 4 5 4 4 4 10 10 8 8 7 11 5 10 2 3 10 10 8 7 8 10 2 9 11 5 5 11 5 4 4 10 10 8 8 10 10 7 7 8 8 11 5 4 10 4 4 4 4 11 4 5 2 7 10 9 8 5 10 11 5 5 10 10 7 7 7 8 8 11 4 4 5 4 10 11 5 5 10 7 10 7 7 7 7 8 8 4 10 2 9 8 11 11 5 5 11 5 10 7 8 11 11 5 2 9 11 5 5 11 4 11 5 2 9 8 10 10 2 8 11 4 5 3 10 10 7 8 7 7 7 8 7 11 11 5 4 5 11 5 10 7 8 11 11 5 2 9 5 11 11 5 2
ppo_x50_b_fd_l4_same_gamma,1,qv10_1,10,47,True,201.0,1.7188386917114258,8 8 9 10 8 8 10 10 8 8 11 5 7 10 10 8 8 10 10 8 8 11 5 11 4 5 10 10 8 7 8 11 4 4 4 4 11 5 4 5 10 7 7 8 11 11 5 4 5 10 7 8 11 11 5 2 7 7 7 7 7 9 8 10 10 8 2 11 3 1 3 4 4 5 4 4 11 11 5 2 9 7 8 11 11 5 2 10 7 7 9 7 8 7 8 10 10 8 8 4 4 11 5 4 11 5 10 7 7 7 8 11 11 5 5 4 4 4 11 5 10 10 8 8 10 10 7 8 2 9 5 4 10 10 2 8 11 5 9 11 5 4 5 4 10 2 10 10 8 6 7 7 7 8 10 10 8 2 3 4 4 10 8 11 2 9 10 8 8 11 5 11 11 5 5 11 5 10 2 9 11 5 5 4 4 10 10 8 7 7 8 11 4 5 10 10 7 8 7 7 8
ppo_x50_b_fd_l4_same_gamma,2,qv10_10,10,43,True,174.0,1.5440599918365479,8 8 10 10 8 8 10 9 8 8 11 2 9 11 5 5 11 2 3 10 7 7 10 7 8 8 11 5 10 10 8 2 9 10 8 8 11 4 5 10 10 8 8 11 4 4 4 5 4 11 11 5 2 6 10 7 7 7 8 10 10 8 8 11 2 11 4 11 4 5 5 9 8 10 7 7 8 11 11 5 2 9 11 5 2 4 4 11 11 5 5 7 7 9 8 10 8 10 10 7 7 7 2 8 4 4 11 4 3 4 5 11 2 11 5 10 10 7 7 7 8 8 11 5 4 9 5 10 10 8 7 7 8 11 11 5 5 4 4 11 5 11 4 11 5 2 7 9 8 11 5 10 10 7 7 2 8 11 4 5 10 10 8 8 10 10 8 7 8 9 10 8 4 5
ppo_x50_b_fd_l4_same_gamma,3,qv10_11,10,45,True,186.0,2.1848807334899902,8 8 9 10 8 8 10 10 8 8 11 5 10 10 7 8 8 11 5 11 4 5 11 11 5 5 7 7 7 10 10 7 7 8 8 11 5 1 4 9 5 11 11 5 2 9 8 4 11 5 10 10 7 7 7 7 8 8 11 4 4 5 7 10 10 8 8 11 5 11 1 9 5 5 11 4 4 4 5 10 8 10 7 10 8 2 9 10 8 7 8 4 11 5 10 10 2 8 9 5 10 10 8 8 4 11 4 11 5 2 3 11 11 5 4 5 10 0 6 7 7 8 10 4 5 10 10 7 7 2 8 11 5 3 10 11 5 5 4 4 11 11 5 5 7 7 11 2 9 10 8 8 4 11 2 3 10 11 5 5 10 10 7 7 8 7 8 10 10 8 8 4 4 4 10 8 11 11 5 5 11 5 10 10 2 8
ppo_x50_b_fd_l4_same_gamma,4,qv10_12,10,44,True,177.0,2.1836280822753906,8 8 9 10 8 8 10 2 9 10 8 8 10 10 8 8 11 5 10 10 7 8 8 11 4 4 4 5 10 7 10 7 8 8 11 5 10 11 5 2 11 9 5 7 7 8 11 5 4 4 4 11 4 11 5 5 10 7 8 11 2 9 11 5 5 7 10 7 10 7 8 8 11 5 11 5 11 4 4 5 10 10 8 8 11 5 7 10 10 7 8 7 8 11 2 4 4 4 11 3 4 5 11 2 10 10 7 7 7 7 7 8 7 8 9 5 11 5 10 10 2 8 11 5 9 10 8 4 4 4 4 5 11 2 9 4 4 5 10 10 7 8 8 11 5 10 10 8 2 9 4 5 10 10 7 8 7 8 11 5 10 10 8 8 4 10 8 11 11 5 5 11 5 10 10 2 8
ppo_x50_b_fd_l4_same_gamma,5,qv10_13,10,41,True,167.0,1.1798090934753418,8 8 9 10 8 8 10 10 8 8 11 5 10 10 7 8 8 4 10 8 10 10 8 8 4 4 11 11 5 2 11 9 5 7 8 4 4 11 11 5 5 10 7 7 8 0 9 10 8 8 10 2 7 10 8 11 11 5 5 11 11 5 5 11 9 5 4 4 5 10 8 10 7 8 10 7 8 11 11 5 4 11 5 4 5 10 2 9 4 10 8 8 4 10 2 9 7 8 10 7 7 8 10 7 8 11 11 5 4 4 4 4 11 5 5 10 0 6 7 8 11 5 10 4 11 5 5 10 2 10 7 9 8 7 7 8 11 11 5 5 11 5 10 2 9 11 5 5 4 10 10 8 7 8 7 10 7 7 8 11 11 5 5 11 11 5 5
ppo_x50_b_fd_l4_same_gamma,6,qv10_14,10,44,True,180.0,1.558549165725708,8 8 10 9 8 8 10 10 8 8 11 5 10 10 7 8 8 11 5 4 11 5 11 11 5 5 10 7 10 7 7 7 7 8 8 11 5 11 4 5 4 11 5 10 7 10 7 8 8 11 5 10 7 10 8 2 4 9 5 11 4 4 4 4 4 11 5 2 10 8 9 10 8 7 8 7 7 10 8 4 10 4 5 4 4 4 10 11 5 5 10 2 9 4 10 8 8 11 5 10 10 8 7 8 10 7 7 10 8 8 4 11 4 5 10 11 5 5 4 11 5 10 10 7 8 7 8 10 8 10 8 11 4 11 5 2 9 7 8 11 5 11 11 5 2 9 5 7 10 8 10 10 8 8 4 4 11 4 4 5 4 11 11 5 2 7 7 7 7 7 9 8 11 11 5 2 11 11 5 5
ppo_x50_b_fd_l4_same_gamma,7,qv10_15,10,44,True,179.0,2.066756248474121,8 8 9 10 8 8 4 10 2 9 7 10 8 8 10 10 8 8 11 5 10 10 7 8 8 11 5 10 2 9 11 5 4 5 4 10 10 8 7 7 8 11 4 4 4 5 1 3 11 11 5 5 10 0 6 7 7 7 8 11 5 4 11 5 4 4 10 10 8 8 7 10 10 8 8 4 10 8 11 11 5 2 9 11 5 5 10 11 5 2 9 5 11 11 5 2 7 7 10 10 8 7 8 10 10 7 8 8 9 5 4 11 4 5 7 10 10 8 2 9 8 11 11 5 2 9 8 11 11 5 5 4 11 5 4 11 11 5 2 7 9 5 10 10 8 2 10 10 8 9 8 8 7 11 5 11 4 5 10 10 7 7 8 8 11 5 10 10 7 8 2 9 5 4 4 11 11 5 2
ppo_x50_b_fd_l4_same_gamma,8,qv10_16,10,42,True,172.0,1.2371797561645508,8 8 9 10 8 8 10 10 8 8 11 5 11 11 5 2 3 7 7 10 10 8 2 9 10 8 8 4 11 5 4 10 10 8 8 4 11 4 5 4 10 10 8 8 10 7 7 10 7 8 8 11 2 4 11 3 4 5 4 4 11 2 4 10 9 8 8 10 7 7 10 7 7 8 8 11 5 4 10 10 8 8 11 4 4 4 5 10 8 7 10 10 8 8 11 5 10 10 8 2 11 3 5 11 11 4 5 4 5 11 5 11 5 10 10 8 7 7 8 11 2 9 11 5 5 7 7 10 7 7 8 11 2 9 10 8 4 5 11 1 4 9 5 5 10 8 4 4 10 11 5 4 5 10 10 8 2 10 10 7 8 8 9 5 10 10 8 8 10 10 2 8
ppo_x50_b_fd_l4_same_gamma,9,qv10_17,10,40,True,165.0,1.3456485271453857,8 8 9 10 8 8 10 10 8 8 11 5 10 0 7 9 8 8 4 11 5 4 11 4 5 10 10 8 8 11 4 5 10 10 8 8 11 2 10 9 8 8 10 2 7 10 7 10 8 8 4 9 5 4 11 11 2 5 6 10 8 11 11 5 2 9 5 11 11 5 2 9 7 8 7 7 10 7 8 11 11 5 4 11 5 4 4 5 4 10 10 8 7 8 11 5 10 7 7 8 11 11 4 5 2 9 8 11 11 5 5 7 10 8 7 10 8 7 11 11 5 4 4 5 11 4 11 5 2 7 9 8 11 5 10 7 7 7 7 8 10 10 7 8 2 9 5 11 4 11 4 5 4 5 4 11 11 5 2 10 10 7 7 8 8
