agent,env,problem_name,ion_count,op_count,solved,duration,compile_time,actions
ppo_q50_b_fd_l4,0,qv6_0,6,14,True,49.75,1.222484827041626,5 5 7 11 9 5 5 7 7 1 9 11 5 5 7 7 11 4 2 9 10 8 8 4 10 8 4 10 7 7 2 11 9 5 4 5 4 10 7 8 7 11 2 11 9 4 5 5 7 10 2 3 10 10 2 8 4 9 10 8 8
ppo_q50_b_fd_l4,1,qv6_1,6,13,True,46.75,1.1801400184631348,5 5 7 11 9 5 5 7 7 11 11 5 5 7 10 7 8 11 4 4 4 2 9 10 8 8 4 10 7 8 11 4 4 4 5 10 10 8 8 11 2 9 4 10 8 8 10 2 7 11 9 5 4 4 5
ppo_q50_b_fd_l4,2,qv6_10,6,13,True,47.0,1.0249862670898438,5 5 7 11 9 5 5 7 7 1 9 11 5 5 10 0 8 9 7 8 11 4 1 9 5 5 0 9 5 10 10 8 8 11 2 11 3 5 10 10 7 8 8 11 4 5 10 10 2 8
ppo_q50_b_fd_l4,3,qv6_11,6,16,True,54.5,1.2920119762420654,5 5 7 11 9 5 5 7 7 11 11 5 5 0 9 7 8 11 4 5 10 10 7 2 8 9 8 11 11 5 2 9 7 8 11 4 5 10 10 7 8 2 9 4 5 7 11 4 5 4 4 4 10 10 2 8 9 7 8 4 4 10 10 2 8
ppo_q50_b_fd_l4,4,qv6_12,6,14,True,52.75,1.0038306713104248,5 5 7 11 9 5 5 7 7 1 11 9 5 5 10 2 3 10 10 8 2 9 8 11 11 5 2 3 10 7 7 8 4 10 7 7 11 2 5 9 4 5 7 11 11 5 2 9 7 8 4 4 10 10 8 8 4 10 10 2 8
ppo_q50_b_fd_l4,5,qv6_13,6,17,True,62.75,1.2140517234802246,5 5 7 11 9 5 5 7 7 1 9 11 5 5 10 7 8 11 11 5 2 9 7 8 1 4 9 10 8 7 8 4 10 2 6 7 11 11 4 5 2 10 8 6 11 11 5 4 5 7 10 7 8 11 11 2 5 9 7 8 4 4 10 10 7 8 8 11 4 5 10 10 2 8
ppo_q50_b_fd_l4,6,qv6_14,6,15,True,56.0,1.0463624000549316,5 5 7 11 9 5 5 7 7 1 9 11 5 5 10 2 3 10 10 2 8 11 5 7 11 9 5 7 7 8 11 2 3 4 10 10 8 7 8 11 4 1 3 5 10 10 8 8 11 2 9 4 10 8 8 11 4 5 10 10 2 8
ppo_q50_b_fd_l4,7,qv6_15,6,17,True,64.0,1.2480714321136475,5 5 7 9 11 5 5 7 7 11 1 9 5 5 10 0 7 6 8 11 11 5 2 7 11 9 5 5 0 9 5 10 10 2 6 8 11 4 5 10 10 7 8 2 9 4 5 7 11 5 7 11 4 4 4 10 2 8 9 8 11 4 5 10 10 8 8 4 4 10 10 8 2
ppo_q50_b_fd_l4,8,qv6_16,6,18,True,66.25,1.2605009078979492,5 5 7 9 11 5 5 7 7 11 11 5 5 7 10 7 7 8 7 11 11 2 5 7 11 9 5 5 0 9 5 10 10 8 7 8 11 4 4 5 10 10 8 2 9 8 11 4 5 7 7 11 11 2 4 5 9 7 8 4 10 7 8 7 7 7 11 11 2 5 9 4 5 7 7 11 11 2 5
ppo_q50_b_fd_l4,9,qv6_17,6,14,True,52.75,1.3191516399383545,5 5 7 9 11 5 5 7 7 11 1 9 5 5 0 10 7 6 8 11 11 5 2 7 9 11 5 5 10 0 8 9 8 7 7 7 11 11 2 5 4 9 11 5 5 10 7 8 11 11 2 5 9 7 8 4 4 10 10 8 2
ppo_q50_b_fd_l4,10,qv6_18,6,15,True,51.25,1.1612043380737305,5 5 7 11 9 5 5 7 7 11 11 5 5 10 7 8 11 11 5 2 10 7 8 4 10 9 8 8 11 4 5 10 10 2 8 11 5 9 10 8 4 4 5 10 8 7 11 11 4 5 5 10 7 8 11 11 2 5
ppo_q50_b_fd_l4,11,qv6_19,6,16,True,60.0,1.1278369426727295,5 5 7 11 9 5 5 7 7 11 11 5 5 10 7 8 11 11 2 5 9 10 7 7 8 8 11 2 9 4 5 10 10 8 4 4 4 4 5 7 11 4 2 10 6 4 10 2 8 9 8 4 4 10 10 2 8 9 4 5 7 7 11 11 5 5 7 7 11 11 2 5
