agent,env,problem_name,ion_count,op_count,solved,duration,compile_time,actions
ppo_x50_b_fd_l4_basic_enc,0,qv14_0,14,96,False,,1.0883760452270508,
ppo_x50_b_fd_l4_basic_enc,1,qv14_1,14,91,False,,1.0281074047088623,
ppo_x50_b_fd_l4_basic_enc,2,qv14_10,14,92,False,,1.0408692359924316,
ppo_x50_b_fd_l4_basic_enc,3,qv14_11,14,90,False,,1.0176849365234375,
ppo_x50_b_fd_l4_basic_enc,4,qv14_12,14,92,False,,1.0400707721710205,
ppo_x50_b_fd_l4_basic_enc,5,qv14_13,14,87,False,,1.9735682010650635,
ppo_x50_b_fd_l4_basic_enc,6,qv14_14,14,92,False,,1.0423977375030518,
ppo_x50_b_fd_l4_basic_enc,7,qv14_15,14,88,False,,2.000394344329834,
ppo_x50_b_fd_l4_basic_enc,8,qv14_16,14,94,False,,1.0681884288787842,
ppo_x50_b_fd_l4_basic_enc,9,qv14_17,14,94,False,,1.0661695003509521,
ppo_x50_b_fd_l4_basic_enc,10,qv14_18,14,90,False,,1.0240833759307861,
ppo_x50_b_fd_l4_basic_enc,11,qv14_19,14,89,False,,1.0091590881347656,
ppo_x50_b_fd_l4_basic_enc,12,qv14_2,14,92,False,,1.0465211868286133,
ppo_x50_b_fd_l4_basic_enc,13,qv14_20,14,93,False,,1.0591490268707275,
ppo_x50_b_fd_l4_basic_enc,14,qv14_21,14,90,False,,1.0239956378936768,
ppo_x50_b_fd_l4_basic_enc,15,qv14_22,14,95,False,,1.0800676345825195,
ppo_x50_b_fd_l4_basic_enc,16,qv14_23,14,93,False,,1.058279275894165,
ppo_x50_b_fd_l4_basic_enc,17,qv14_24,14,88,False,,1.0034363269805908,
ppo_x50_b_fd_l4_basic_enc,18,qv14_25,14,87,False,,1.9892971515655518,
ppo_x50_b_fd_l4_basic_enc,19,qv14_26,14,88,False,,1.0068409442901611,
ppo_x50_b_fd_l4_basic_enc,20,qv14_27,14,91,False,,1.0407814979553223,
ppo_x50_b_fd_l4_basic_enc,21,qv14_28,14,88,False,,1.0059752464294434,
ppo_x50_b_fd_l4_basic_enc,22,qv14_29,14,89,False,,1.018531084060669,
ppo_x50_b_fd_l4_basic_enc,23,qv14_3,14,90,False,,1.0292291641235352,
ppo_x50_b_fd_l4_basic_enc,24,qv14_30,14,94,False,,1.0746543407440186,
ppo_x50_b_fd_l4_basic_enc,25,qv14_31,14,92,False,,1.0522551536560059,
ppo_x50_b_fd_l4_basic_enc,26,qv14_32,14,89,False,,1.020092248916626,
ppo_x50_b_fd_l4_basic_enc,27,qv14_33,14,89,False,,1.018230676651001,
ppo_x50_b_fd_l4_basic_enc,28,qv14_34,14,90,False,,1.0301847457885742,
ppo_x50_b_fd_l4_basic_enc,29,qv14_35,14,94,False,,1.0759475231170654,
ppo_x50_b_fd_l4_basic_enc,30,qv14_36,14,91,False,,1.0412850379943848,
ppo_x50_b_fd_l4_basic_enc,31,qv14_37,14,94,False,,1.0766468048095703,
ppo_x50_b_fd_l4_basic_enc,32,qv14_38,14,90,False,,1.0299923419952393,
ppo_x50_b_fd_l4_basic_enc,33,qv14_39,14,87,False,,1.9929556846618652,
ppo_x50_b_fd_l4_basic_enc,34,qv14_4,14,90,False,,1.030041217803955,
ppo_x50_b_fd_l4_basic_enc,35,qv14_40,14,89,False,,1.0196847915649414,
ppo_x50_b_fd_l4_basic_enc,36,qv14_41,14,93,False,,1.0657320022583008,
ppo_x50_b_fd_l4_basic_enc,37,qv14_42,14,94,False,,1.077244758605957,
ppo_x50_b_fd_l4_basic_enc,38,qv14_43,14,93,False,,1.0661303997039795,
ppo_x50_b_fd_l4_basic_enc,39,qv14_44,14,92,False,,1.0569074153900146,
ppo_x50_b_fd_l4_basic_enc,40,qv14_45,14,91,False,,1.043288230895996,
ppo_x50_b_fd_l4_basic_enc,41,qv14_46,14,95,False,,1.0916457176208496,
ppo_x50_b_fd_l4_basic_enc,42,qv14_47,14,91,False,,1.0438826084136963,
ppo_x50_b_fd_l4_basic_enc,43,qv14_48,14,90,False,,1.0329949855804443,
ppo_x50_b_fd_l4_basic_enc,44,qv14_49,14,94,False,,1.078188419342041,
ppo_x50_b_fd_l4_basic_enc,45,qv14_5,14,87,False,,1.9953784942626953,
ppo_x50_b_fd_l4_basic_enc,46,qv14_50,14,86,False,,1.9751050472259521,
ppo_x50_b_fd_l4_basic_enc,47,qv14_51,14,96,False,,1.1028320789337158,
ppo_x50_b_fd_l4_basic_enc,48,qv14_52,14,92,False,,1.0570578575134277,
ppo_x50_b_fd_l4_basic_enc,49,qv14_53,14,91,False,,1.0438714027404785,
ppo_x50_b_fd_l4_basic_enc,50,qv14_54,14,90,False,,1.0332469940185547,
ppo_x50_b_fd_l4_basic_enc,51,qv14_55,14,88,False,,1.010383129119873,
ppo_x50_b_fd_l4_basic_enc,52,qv14_56,14,92,False,,1.0560030937194824,
ppo_x50_b_fd_l4_basic_enc,53,qv14_57,14,92,False,,1.0556085109710693,
ppo_x50_b_fd_l4_basic_enc,54,qv14_58,14,95,False,,1.0898091793060303,
ppo_x50_b_fd_l4_basic_enc,55,qv14_59,14,92,False,,1.0571091175079346,
ppo_x50_b_fd_l4_basic_enc,56,qv14_6,14,89,False,,1.0242881774902344,
ppo_x50_b_fd_l4_basic_enc,57,qv14_60,14,92,False,,1.058776617050171,
ppo_x50_b_fd_l4_basic_enc,58,qv14_61,14,88,False,,1.0154972076416016,
ppo_x50_b_fd_l4_basic_enc,59,qv14_62,14,92,False,,1.0594754219055176,
ppo_x50_b_fd_l4_basic_enc,60,qv14_63,14,92,False,,1.0593576431274414,
ppo_x50_b_fd_l4_basic_enc,61,qv14_64,14,93,False,,1.0717599391937256,
ppo_x50_b_fd_l4_basic_enc,62,qv14_65,14,93,False,,1.0709924697875977,
ppo_x50_b_fd_l4_basic_enc,63,qv14_66,14,90,False,,1.0385851860046387,
ppo_x50_b_fd_l4_basic_enc,64,qv14_67,14,89,False,,1.0247318744659424,
ppo_x50_b_fd_l4_basic_enc,65,qv14_68,14,90,False,,1.0370242595672607,
ppo_x50_b_fd_l4_basic_enc,66,qv14_69,14,85,False,,1.959630012512207,
ppo_x50_b_fd_l4_basic_enc,67,qv14_7,14,88,False,,1.014655351638794,
ppo_x50_b_fd_l4_basic_enc,68,qv14_70,14,96,False,,1.1085128784179688,
ppo_x50_b_fd_l4_basic_enc,69,qv14_71,14,95,False,,1.0970776081085205,
ppo_x50_b_fd_l4_basic_enc,70,qv14_72,14,94,False,,1.0858347415924072,
ppo_x50_b_fd_l4_basic_enc,71,qv14_73,14,95,False,,1.096644401550293,
ppo_x50_b_fd_l4_basic_enc,72,qv14_74,14,93,False,,1.0756776332855225,
ppo_x50_b_fd_l4_basic_enc,73,qv14_75,14,91,False,,1.0545966625213623,
ppo_x50_b_fd_l4_basic_enc,74,qv14_76,14,90,False,,1.0405256748199463,
ppo_x50_b_fd_l4_basic_enc,75,qv14_77,14,88,False,,1.0169174671173096,
ppo_x50_b_fd_l4_basic_enc,76,qv14_78,14,85,False,,1.9608755111694336,
ppo_x50_b_fd_l4_basic_enc,77,qv14_79,14,92,False,,1.0672240257263184,
ppo_x50_b_fd_l4_basic_enc,78,qv14_8,14,93,False,,1.074117660522461,
ppo_x50_b_fd_l4_basic_enc,79,qv14_80,14,91,False,,1.051980972290039,
ppo_x50_b_fd_l4_basic_enc,80,qv14_81,14,92,False,,1.0620670318603516,
ppo_x50_b_fd_l4_basic_enc,81,qv14_82,14,84,False,,1.937666893005371,
ppo_x50_b_fd_l4_basic_enc,82,qv14_83,14,91,False,,1.0497756004333496,
ppo_x50_b_fd_l4_basic_enc,83,qv14_84,14,91,False,,1.0509226322174072,
ppo_x50_b_fd_l4_basic_enc,84,qv14_85,14,91,False,,1.051804542541504,
ppo_x50_b_fd_l4_basic_enc,85,qv14_86,14,90,False,,1.039287805557251,
ppo_x50_b_fd_l4_basic_enc,86,qv14_87,14,92,False,,1.0640716552734375,
ppo_x50_b_fd_l4_basic_enc,87,qv14_88,14,89,False,,1.027921199798584,
ppo_x50_b_fd_l4_basic_enc,88,qv14_89,14,89,False,,1.0297667980194092,
ppo_x50_b_fd_l4_basic_enc,89,qv14_9,14,92,False,,1.062995433807373,
ppo_x50_b_fd_l4_basic_enc,90,qv14_90,14,90,False,,1.0419878959655762,
ppo_x50_b_fd_l4_basic_enc,91,qv14_91,14,89,False,,1.027909278869629,
ppo_x50_b_fd_l4_basic_enc,92,qv14_92,14,91,False,,1.0519182682037354,
ppo_x50_b_fd_l4_basic_enc,93,qv14_93,14,92,False,,1.0611953735351562,
ppo_x50_b_fd_l4_basic_enc,94,qv14_94,14,94,False,,1.087101697921753,
ppo_x50_b_fd_l4_basic_enc,95,qv14_95,14,90,False,,1.0410380363464355,
ppo_x50_b_fd_l4_basic_enc,96,qv14_96,14,89,False,,1.0295915603637695,
ppo_x50_b_fd_l4_basic_enc,97,qv14_97,14,90,False,,1.0419340133666992,
ppo_x50_b_fd_l4_basic_enc,98,qv14_98,14,85,False,,1.9617595672607422,
ppo_x50_b_fd_l4_basic_enc,99,qv14_99,14,91,False,,1.0505471229553223,
